query,case,median,min,median_cap,min_cap,max_cap,p10_cap,p90_cap,n_fail,label,benchmark,sf,threads
Q73,1,1.03,1.03,1.03,1.03,1.04,1.03,1.04,0,tpcds_sf50_t64,tpcds,50,64
Q73,2,1.04,1.03,1.04,1.03,1.04,1.03,1.04,0,tpcds_sf50_t64,tpcds,50,64
Q73,3,1.04,1.03,1.04,1.03,1.04,1.03,1.04,0,tpcds_sf50_t64,tpcds,50,64
Q73,4,1.04,1.03,1.04,1.03,1.04,1.03,1.04,0,tpcds_sf50_t64,tpcds,50,64
Q74,1,2.48,1.97,2.48,1.97,3.0,1.97,2.927,0,tpcds_sf50_t64,tpcds,50,64
Q74,2,2.745,2.18,2.745,2.18,3.21,2.38,3.21,0,tpcds_sf50_t64,tpcds,50,64
Q74,3,2.805,2.18,2.805,2.18,3.21,2.38,3.21,0,tpcds_sf50_t64,tpcds,50,64
Q74,4,3.8200000000000003,3.31,3.8200000000000003,3.31,4.23,3.41,4.23,0,tpcds_sf50_t64,tpcds,50,64
Q75,1,2.47,2.47,2.47,2.47,2.48,2.47,2.48,0,tpcds_sf50_t64,tpcds,50,64
Q75,2,2.48,2.47,2.48,2.47,2.48,2.47,2.48,0,tpcds_sf50_t64,tpcds,50,64
Q75,3,2.48,2.47,2.48,2.47,2.48,2.47,2.48,0,tpcds_sf50_t64,tpcds,50,64
Q75,4,2.58,2.58,2.58,2.58,2.58,2.58,2.58,0,tpcds_sf50_t64,tpcds,50,64
Q76,1,2.16,2.16,2.16,2.16,2.17,2.16,2.17,0,tpcds_sf50_t64,tpcds,50,64
Q76,2,2.17,2.16,2.17,2.16,2.17,2.16,2.17,0,tpcds_sf50_t64,tpcds,50,64
Q76,3,2.17,2.16,2.17,2.16,2.17,2.16,2.17,0,tpcds_sf50_t64,tpcds,50,64
Q76,4,2.27,2.27,2.27,2.27,2.37,2.27,2.2800000000000002,0,tpcds_sf50_t64,tpcds,50,64
Q77,1,2.06,2.06,2.06,2.06,2.06,2.06,2.06,0,tpcds_sf50_t64,tpcds,50,64
Q77,2,2.06,2.06,2.06,2.06,2.06,2.06,2.06,0,tpcds_sf50_t64,tpcds,50,64
Q77,3,2.06,2.06,2.06,2.06,2.06,2.06,2.06,0,tpcds_sf50_t64,tpcds,50,64
Q77,4,2.06,2.06,2.06,2.06,2.06,2.06,2.06,0,tpcds_sf50_t64,tpcds,50,64
Q78,1,3.23,3.13,3.23,3.13,3.32,3.22,3.24,0,tpcds_sf50_t64,tpcds,50,64
Q78,2,3.23,3.12,3.23,3.12,3.24,3.201,3.24,0,tpcds_sf50_t64,tpcds,50,64
Q78,3,3.24,3.22,3.24,3.22,3.33,3.229,3.32,0,tpcds_sf50_t64,tpcds,50,64
Q78,4,3.64,3.23,3.64,3.23,3.75,3.509,3.75,0,tpcds_sf50_t64,tpcds,50,64
Q79,1,1.65,1.65,1.65,1.65,1.65,1.65,1.65,0,tpcds_sf50_t64,tpcds,50,64
Q79,2,1.65,1.65,1.65,1.65,1.65,1.65,1.65,0,tpcds_sf50_t64,tpcds,50,64
Q79,3,1.65,1.65,1.65,1.65,1.65,1.65,1.65,0,tpcds_sf50_t64,tpcds,50,64
Q79,4,1.75,1.65,1.75,1.65,1.76,1.75,1.75,0,tpcds_sf50_t64,tpcds,50,64
Q80,1,2.475,2.47,2.475,2.47,2.58,2.47,2.58,0,tpcds_sf50_t64,tpcds,50,64
Q80,2,2.48,2.47,2.48,2.47,2.58,2.47,2.58,0,tpcds_sf50_t64,tpcds,50,64
Q80,3,2.48,2.47,2.48,2.47,2.58,2.47,2.58,0,tpcds_sf50_t64,tpcds,50,64
Q80,4,2.37,2.37,2.37,2.37,2.37,2.37,2.37,0,tpcds_sf50_t64,tpcds,50,64
Q81,1,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0,tpcds_sf50_t64,tpcds,50,64
Q81,2,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0,tpcds_sf50_t64,tpcds,50,64
Q81,3,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0,tpcds_sf50_t64,tpcds,50,64
Q81,4,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0,tpcds_sf50_t64,tpcds,50,64
Q82,1,1.415,0.52,1.415,0.52,77.22,0.52,76.46199999999999,0,tpcds_sf50_t64,tpcds,50,64
Q82,2,0.52,0.42,0.52,0.42,0.52,0.42,0.52,0,tpcds_sf50_t64,tpcds,50,64
Q82,3,0.47,0.42,0.47,0.42,0.52,0.42,0.52,0,tpcds_sf50_t64,tpcds,50,64
Q82,4,0.42,0.42,0.42,0.42,0.52,0.42,0.52,0,tpcds_sf50_t64,tpcds,50,64
Q83,1,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0,tpcds_sf50_t64,tpcds,50,64
Q83,2,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0,tpcds_sf50_t64,tpcds,50,64
Q83,3,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0,tpcds_sf50_t64,tpcds,50,64
Q83,4,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0,tpcds_sf50_t64,tpcds,50,64
Q84,1,0.37,0.31,0.37,0.31,0.42,0.31,0.42,0,tpcds_sf50_t64,tpcds,50,64
Q84,2,0.32,0.31,0.32,0.31,0.32,0.31,0.32,0,tpcds_sf50_t64,tpcds,50,64
Q84,3,0.32,0.31,0.32,0.31,0.32,0.31,0.32,0,tpcds_sf50_t64,tpcds,50,64
Q84,4,0.32,0.31,0.32,0.31,0.32,0.31,0.32,0,tpcds_sf50_t64,tpcds,50,64
Q85,1,0.83,0.83,0.83,0.83,0.94,0.83,0.93,0,tpcds_sf50_t64,tpcds,50,64
Q85,2,0.83,0.83,0.83,0.83,0.94,0.83,0.93,0,tpcds_sf50_t64,tpcds,50,64
Q85,3,0.83,0.83,0.83,0.83,0.93,0.83,0.93,0,tpcds_sf50_t64,tpcds,50,64
Q85,4,0.83,0.83,0.83,0.83,0.94,0.83,0.93,0,tpcds_sf50_t64,tpcds,50,64
Q86,1,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0,tpcds_sf50_t64,tpcds,50,64
Q86,2,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0,tpcds_sf50_t64,tpcds,50,64
Q86,3,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0,tpcds_sf50_t64,tpcds,50,64
Q86,4,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0,tpcds_sf50_t64,tpcds,50,64
Q87,1,1.24,1.24,1.24,1.24,1.24,1.24,1.24,0,tpcds_sf50_t64,tpcds,50,64
Q87,2,1.24,1.24,1.24,1.24,1.24,1.24,1.24,0,tpcds_sf50_t64,tpcds,50,64
Q87,3,1.24,1.24,1.24,1.24,1.24,1.24,1.24,0,tpcds_sf50_t64,tpcds,50,64
Q87,4,1.55,1.34,1.55,1.34,1.55,1.439,1.55,0,tpcds_sf50_t64,tpcds,50,64
Q88,1,1.15,1.14,1.15,1.14,1.35,1.14,1.25,0,tpcds_sf50_t64,tpcds,50,64
Q88,2,0.94,0.94,0.94,0.94,1.04,0.94,0.9500000000000001,0,tpcds_sf50_t64,tpcds,50,64
Q88,3,0.94,0.93,0.94,0.93,1.04,0.94,0.941,0,tpcds_sf50_t64,tpcds,50,64
Q88,4,1.04,1.04,1.04,1.04,1.14,1.04,1.14,0,tpcds_sf50_t64,tpcds,50,64
Q89,1,1.29,1.24,1.29,1.24,1.34,1.24,1.34,0,tpcds_sf50_t64,tpcds,50,64
Q89,2,1.24,1.24,1.24,1.24,1.34,1.24,1.34,0,tpcds_sf50_t64,tpcds,50,64
Q89,3,1.24,1.24,1.24,1.24,1.34,1.24,1.34,0,tpcds_sf50_t64,tpcds,50,64
Q89,4,1.34,1.34,1.34,1.34,1.35,1.34,1.34,0,tpcds_sf50_t64,tpcds,50,64
Q90,1,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0,tpcds_sf50_t64,tpcds,50,64
Q90,2,0.52,0.41,0.52,0.41,0.52,0.51,0.52,0,tpcds_sf50_t64,tpcds,50,64
Q90,3,0.52,0.42,0.52,0.42,0.52,0.51,0.52,0,tpcds_sf50_t64,tpcds,50,64
Q90,4,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0,tpcds_sf50_t64,tpcds,50,64
Q91,1,0.31,0.31,0.31,0.31,0.32,0.31,0.32,0,tpcds_sf50_t64,tpcds,50,64
Q91,2,0.31,0.21,0.31,0.21,0.32,0.30000000000000004,0.32,0,tpcds_sf50_t64,tpcds,50,64
Q91,3,0.31,0.21,0.31,0.21,0.32,0.30000000000000004,0.32,0,tpcds_sf50_t64,tpcds,50,64
Q91,4,0.21,0.21,0.21,0.21,0.32,0.21,0.31,0,tpcds_sf50_t64,tpcds,50,64
Q92,1,0.53,0.52,0.53,0.52,0.53,0.52,0.53,0,tpcds_sf50_t64,tpcds,50,64
Q92,2,0.52,0.52,0.52,0.52,0.53,0.52,0.53,0,tpcds_sf50_t64,tpcds,50,64
Q92,3,0.52,0.52,0.52,0.52,0.53,0.52,0.53,0,tpcds_sf50_t64,tpcds,50,64
Q92,4,0.52,0.52,0.52,0.52,0.53,0.52,0.521,0,tpcds_sf50_t64,tpcds,50,64
Q93,1,1.35,1.35,1.35,1.35,1.35,1.35,1.35,0,tpcds_sf50_t64,tpcds,50,64
Q93,2,1.34,1.24,1.34,1.24,1.34,1.33,1.34,0,tpcds_sf50_t64,tpcds,50,64
Q93,3,1.34,1.34,1.34,1.34,1.35,1.34,1.3410000000000002,0,tpcds_sf50_t64,tpcds,50,64
Q93,4,1.34,1.34,1.34,1.34,1.34,1.34,1.34,0,tpcds_sf50_t64,tpcds,50,64
Q94,1,0.73,0.72,0.73,0.72,0.73,0.729,0.73,0,tpcds_sf50_t64,tpcds,50,64
Q94,2,0.73,0.72,0.73,0.72,0.73,0.73,0.73,0,tpcds_sf50_t64,tpcds,50,64
Q94,3,0.73,0.72,0.73,0.72,0.73,0.729,0.73,0,tpcds_sf50_t64,tpcds,50,64
Q94,4,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0,tpcds_sf50_t64,tpcds,50,64
Q95,1,2.09,2.08,2.09,2.08,2.2,2.08,2.1,0,tpcds_sf50_t64,tpcds,50,64
Q95,2,2.09,2.08,2.09,2.08,2.1,2.089,2.1,0,tpcds_sf50_t64,tpcds,50,64
Q95,3,2.935,2.92,2.935,2.92,3.03,2.92,3.03,0,tpcds_sf50_t64,tpcds,50,64
Q95,4,0.94,0.93,0.94,0.93,1.04,0.93,1.04,0,tpcds_sf50_t64,tpcds,50,64
Q96,1,0.73,0.72,0.73,0.72,0.83,0.73,0.73,0,tpcds_sf50_t64,tpcds,50,64
Q96,2,0.73,0.72,0.73,0.72,0.73,0.73,0.73,0,tpcds_sf50_t64,tpcds,50,64
Q96,3,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0,tpcds_sf50_t64,tpcds,50,64
Q96,4,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0,tpcds_sf50_t64,tpcds,50,64
Q97,1,1.45,1.44,1.45,1.44,1.55,1.45,1.45,0,tpcds_sf50_t64,tpcds,50,64
Q97,2,1.45,1.44,1.45,1.44,1.45,1.45,1.45,0,tpcds_sf50_t64,tpcds,50,64
Q97,3,1.45,1.44,1.45,1.44,1.45,1.45,1.45,0,tpcds_sf50_t64,tpcds,50,64
Q97,4,1.45,1.45,1.45,1.45,1.45,1.45,1.45,0,tpcds_sf50_t64,tpcds,50,64
Q98,1,1.14,1.13,1.14,1.13,1.24,1.14,1.14,0,tpcds_sf50_t64,tpcds,50,64
Q98,2,1.14,1.14,1.14,1.14,1.14,1.14,1.14,0,tpcds_sf50_t64,tpcds,50,64
Q98,3,1.04,1.03,1.04,1.03,1.14,1.03,1.14,0,tpcds_sf50_t64,tpcds,50,64
Q98,4,1.14,1.14,1.14,1.14,1.14,1.14,1.14,0,tpcds_sf50_t64,tpcds,50,64
Q99,1,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0,tpcds_sf50_t64,tpcds,50,64
Q99,2,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0,tpcds_sf50_t64,tpcds,50,64
Q99,3,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0,tpcds_sf50_t64,tpcds,50,64
Q99,4,0.63,0.42,0.63,0.42,0.63,0.42,0.63,0,tpcds_sf50_t64,tpcds,50,64
Q01,1,1.03,0.93,1.03,0.93,1.04,0.93,1.0310000000000001,0,tpcds_sf100_t64,tpcds,100,64
Q01,2,1.03,0.93,1.03,0.93,1.04,1.03,1.04,0,tpcds_sf100_t64,tpcds,100,64
Q01,3,1.14,1.14,1.14,1.14,1.24,1.14,1.24,0,tpcds_sf100_t64,tpcds,100,64
Q01,4,1.04,0.93,1.04,0.93,1.04,0.93,1.04,0,tpcds_sf100_t64,tpcds,100,64
Q02,1,1.55,1.55,1.55,1.55,1.55,1.55,1.55,0,tpcds_sf100_t64,tpcds,100,64
Q02,2,1.55,1.55,1.55,1.55,1.55,1.55,1.55,0,tpcds_sf100_t64,tpcds,100,64
Q02,3,1.55,1.55,1.55,1.55,1.55,1.55,1.55,0,tpcds_sf100_t64,tpcds,100,64
Q02,4,1.55,1.55,1.55,1.55,1.55,1.55,1.55,0,tpcds_sf100_t64,tpcds,100,64
Q03,1,1.86,1.85,1.86,1.85,1.86,1.8590000000000002,1.86,0,tpcds_sf100_t64,tpcds,100,64
Q03,2,1.86,1.85,1.86,1.85,1.86,1.86,1.86,0,tpcds_sf100_t64,tpcds,100,64
Q03,3,1.86,1.86,1.86,1.86,1.86,1.86,1.86,0,tpcds_sf100_t64,tpcds,100,64
Q03,4,1.86,1.85,1.86,1.85,1.86,1.8590000000000002,1.86,0,tpcds_sf100_t64,tpcds,100,64
Q04,1,7.09,6.61,7.09,6.61,7.74,6.62,7.64,0,tpcds_sf100_t64,tpcds,100,64
Q04,2,13.355,11.97,13.355,11.97,14.63,12.489,14.53,0,tpcds_sf100_t64,tpcds,100,64
Q04,3,14.094999999999999,12.94,14.094999999999999,12.94,15.06,13.029,15.05,0,tpcds_sf100_t64,tpcds,100,64
Q04,4,14.129999999999999,12.69,14.129999999999999,12.69,15.36,13.029,15.242,0,tpcds_sf100_t64,tpcds,100,64
Q05,1,4.22,4.22,4.22,4.22,4.22,4.22,4.22,0,tpcds_sf100_t64,tpcds,100,64
Q05,2,4.22,4.22,4.22,4.22,4.32,4.22,4.22,0,tpcds_sf100_t64,tpcds,100,64
Q05,3,4.33,4.22,4.33,4.22,4.43,4.3100000000000005,4.43,0,tpcds_sf100_t64,tpcds,100,64
Q05,4,4.22,4.22,4.22,4.22,4.23,4.22,4.22,0,tpcds_sf100_t64,tpcds,100,64
Q06,1,1.55,1.55,1.55,1.55,1.66,1.55,1.651,0,tpcds_sf100_t64,tpcds,100,64
Q06,2,1.55,1.55,1.55,1.55,1.66,1.55,1.66,0,tpcds_sf100_t64,tpcds,100,64
Q06,3,2.49,2.38,2.49,2.38,2.59,2.38,2.581,0,tpcds_sf100_t64,tpcds,100,64
Q06,4,1.56,1.55,1.56,1.55,1.66,1.55,1.651,0,tpcds_sf100_t64,tpcds,100,64
Q07,1,3.6,3.5,3.6,3.5,3.71,3.6,3.6100000000000003,0,tpcds_sf100_t64,tpcds,100,64
Q07,2,3.6,3.6,3.6,3.6,3.71,3.6,3.71,0,tpcds_sf100_t64,tpcds,100,64
Q07,3,3.6,3.6,3.6,3.6,3.71,3.6,3.71,0,tpcds_sf100_t64,tpcds,100,64
Q07,4,3.71,3.6,3.71,3.6,3.71,3.609,3.71,0,tpcds_sf100_t64,tpcds,100,64
Q08,1,2.57,2.47,2.57,2.47,2.57,2.57,2.57,0,tpcds_sf100_t64,tpcds,100,64
Q08,2,2.57,2.47,2.57,2.47,2.58,2.47,2.58,0,tpcds_sf100_t64,tpcds,100,64
Q08,3,2.57,2.57,2.57,2.57,2.58,2.57,2.58,0,tpcds_sf100_t64,tpcds,100,64
Q08,4,2.47,2.47,2.47,2.47,2.58,2.47,2.5709999999999997,0,tpcds_sf100_t64,tpcds,100,64
Q09,1,2.71,2.6,2.71,2.6,2.74,2.709,2.72,0,tpcds_sf100_t64,tpcds,100,64
Q09,2,2.71,2.7,2.71,2.7,2.75,2.7,2.72,0,tpcds_sf100_t64,tpcds,100,64
Q09,3,2.72,2.65,2.72,2.65,2.75,2.71,2.74,0,tpcds_sf100_t64,tpcds,100,64
Q09,4,2.72,2.62,2.72,2.62,2.73,2.7,2.72,0,tpcds_sf100_t64,tpcds,100,64
Q10,1,1.55,1.44,1.55,1.44,1.55,1.45,1.55,0,tpcds_sf100_t64,tpcds,100,64
Q10,2,1.55,1.45,1.55,1.45,1.55,1.45,1.55,0,tpcds_sf100_t64,tpcds,100,64
Q10,3,1.55,1.45,1.55,1.45,1.55,1.45,1.55,0,tpcds_sf100_t64,tpcds,100,64
Q10,4,1.55,1.44,1.55,1.44,1.55,1.45,1.55,0,tpcds_sf100_t64,tpcds,100,64
Q11,1,5.275,4.75,5.275,4.75,5.89,4.76,5.8,0,tpcds_sf100_t64,tpcds,100,64
Q11,2,6.15,5.29,6.15,5.29,6.53,5.7,6.52,0,tpcds_sf100_t64,tpcds,100,64
Q11,3,6.39,5.92,6.39,5.92,6.84,6.038,6.75,0,tpcds_sf100_t64,tpcds,100,64
Q11,4,9.855,8.88,9.855,8.88,10.82,8.99,10.82,0,tpcds_sf100_t64,tpcds,100,64
Q12,1,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0,tpcds_sf100_t64,tpcds,100,64
Q12,2,0.93,0.93,0.93,0.93,0.94,0.93,0.94,0,tpcds_sf100_t64,tpcds,100,64
Q12,3,0.93,0.93,0.93,0.93,0.94,0.93,0.93,0,tpcds_sf100_t64,tpcds,100,64
Q12,4,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0,tpcds_sf100_t64,tpcds,100,64
Q13,1,4.12,4.01,4.12,4.01,4.12,4.01,4.12,0,tpcds_sf100_t64,tpcds,100,64
Q13,2,4.12,4.12,4.12,4.12,4.12,4.12,4.12,0,tpcds_sf100_t64,tpcds,100,64
Q13,3,4.12,4.12,4.12,4.12,4.12,4.12,4.12,0,tpcds_sf100_t64,tpcds,100,64
Q13,4,4.84,4.12,4.84,4.12,4.86,4.74,4.85,0,tpcds_sf100_t64,tpcds,100,64
Q14,1,11.03,10.9,11.03,10.9,11.15,10.909,11.131,0,tpcds_sf100_t64,tpcds,100,64
Q14,2,14.434999999999999,14.23,14.434999999999999,14.23,14.75,14.325,14.656,0,tpcds_sf100_t64,tpcds,100,64
Q14,3,14.51,14.28,14.51,14.28,14.72,14.408,14.626,0,tpcds_sf100_t64,tpcds,100,64
Q14,4,15.98,15.36,15.98,15.36,16.46,15.741,16.282,0,tpcds_sf100_t64,tpcds,100,64
Q15,1,0.42,0.41,0.42,0.41,0.42,0.42,0.42,0,tpcds_sf100_t64,tpcds,100,64
Q15,2,0.42,0.41,0.42,0.41,0.42,0.42,0.42,0,tpcds_sf100_t64,tpcds,100,64
Q15,3,0.42,0.41,0.42,0.41,0.42,0.42,0.42,0,tpcds_sf100_t64,tpcds,100,64
Q15,4,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0,tpcds_sf100_t64,tpcds,100,64
Q16,1,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0,tpcds_sf100_t64,tpcds,100,64
Q16,2,0.52,0.52,0.52,0.52,0.62,0.52,0.52,0,tpcds_sf100_t64,tpcds,100,64
Q16,3,0.52,0.52,0.52,0.52,0.62,0.52,0.52,0,tpcds_sf100_t64,tpcds,100,64
Q16,4,0.52,0.52,0.52,0.52,0.62,0.52,0.5300000000000001,0,tpcds_sf100_t64,tpcds,100,64
Q17,1,3.9250000000000003,2.58,3.9250000000000003,2.58,4.97,2.68,4.97,0,tpcds_sf100_t64,tpcds,100,64
Q17,2,2.68,2.58,2.68,2.58,2.89,2.6700000000000004,2.8000000000000003,0,tpcds_sf100_t64,tpcds,100,64
Q17,3,2.68,2.58,2.68,2.58,2.89,2.6700000000000004,2.791,0,tpcds_sf100_t64,tpcds,100,64
Q17,4,2.79,2.68,2.79,2.68,2.99,2.68,2.9000000000000004,0,tpcds_sf100_t64,tpcds,100,64
Q18,1,1.08,1.03,1.08,1.03,1.86,1.03,1.302000000000001,0,tpcds_sf100_t64,tpcds,100,64
Q18,2,1.0350000000000001,1.03,1.0350000000000001,1.03,1.14,1.03,1.14,0,tpcds_sf100_t64,tpcds,100,64
Q18,3,1.04,1.03,1.04,1.03,1.14,1.03,1.14,0,tpcds_sf100_t64,tpcds,100,64
Q18,4,1.04,1.03,1.04,1.03,1.14,1.03,1.14,0,tpcds_sf100_t64,tpcds,100,64
Q19,1,2.58,2.48,2.58,2.48,2.58,2.57,2.58,0,tpcds_sf100_t64,tpcds,100,64
Q19,2,2.58,2.57,2.58,2.57,2.58,2.58,2.58,0,tpcds_sf100_t64,tpcds,100,64
Q19,3,2.58,2.47,2.58,2.47,2.58,2.58,2.58,0,tpcds_sf100_t64,tpcds,100,64
Q19,4,2.58,2.58,2.58,2.58,2.58,2.58,2.58,0,tpcds_sf100_t64,tpcds,100,64
Q20,1,0.31,0.31,0.31,0.31,0.32,0.31,0.32,0,tpcds_sf100_t64,tpcds,100,64
Q20,2,0.31,0.31,0.31,0.31,0.42,0.31,0.3300000000000001,0,tpcds_sf100_t64,tpcds,100,64
Q20,3,0.31,0.31,0.31,0.31,0.42,0.31,0.32,0,tpcds_sf100_t64,tpcds,100,64
Q20,4,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0,tpcds_sf100_t64,tpcds,100,64
Q21,1,0.32,0.31,0.32,0.31,0.32,0.31,0.32,0,tpcds_sf100_t64,tpcds,100,64
Q21,2,0.32,0.31,0.32,0.31,0.32,0.31,0.32,0,tpcds_sf100_t64,tpcds,100,64
Q21,3,0.32,0.31,0.32,0.31,0.32,0.31,0.32,0,tpcds_sf100_t64,tpcds,100,64
Q21,4,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0,tpcds_sf100_t64,tpcds,100,64
Q22,1,7.24,7.05,7.24,7.05,7.41,7.119,7.36,0,tpcds_sf100_t64,tpcds,100,64
Q22,2,7.23,7.14,7.23,7.14,7.36,7.15,7.332,0,tpcds_sf100_t64,tpcds,100,64
Q22,3,7.255,7.13,7.255,7.13,7.38,7.159,7.351,0,tpcds_sf100_t64,tpcds,100,64
Q22,4,7.26,7.15,7.26,7.15,7.46,7.159,7.35,0,tpcds_sf100_t64,tpcds,100,64
Q23,1,6.515,6.41,6.515,6.41,7.12,6.42,6.91,0,tpcds_sf100_t64,tpcds,100,64
Q23,2,6.67,6.41,6.67,6.41,7.25,6.503,6.880000000000001,0,tpcds_sf100_t64,tpcds,100,64
Q23,3,7.7,7.32,7.7,7.32,8.46,7.425,8.26,0,tpcds_sf100_t64,tpcds,100,64
Q23,4,6.94,6.73,6.94,6.73,7.87,6.748,7.75,0,tpcds_sf100_t64,tpcds,100,64
Q24,1,3.3600000000000003,3.2,3.3600000000000003,3.2,58.13,3.2,33.96100000000001,0,tpcds_sf100_t64,tpcds,100,64
Q24,2,3.3,3.09,3.3,3.09,103.62,3.18,41.17600000000001,0,tpcds_sf100_t64,tpcds,100,64
Q24,3,3.2,2.99,3.2,2.99,138.65,3.09,60.442,0,tpcds_sf100_t64,tpcds,100,64
Q24,4,3.565,3.2,3.565,3.2,107.49,3.39,40.42800000000001,0,tpcds_sf100_t64,tpcds,100,64
Q25,1,3.355,3.19,3.355,3.19,5.49,3.19,5.49,0,tpcds_sf100_t64,tpcds,100,64
Q25,2,3.19,3.19,3.19,3.19,3.3,3.19,3.3,0,tpcds_sf100_t64,tpcds,100,64
Q25,3,3.19,3.19,3.19,3.19,3.3,3.19,3.3,0,tpcds_sf100_t64,tpcds,100,64
Q25,4,3.19,3.19,3.19,3.19,3.3,3.19,3.3,0,tpcds_sf100_t64,tpcds,100,64
Q26,1,0.73,0.72,0.73,0.72,0.83,0.73,0.83,0,tpcds_sf100_t64,tpcds,100,64
Q26,2,0.73,0.72,0.73,0.72,0.83,0.73,0.83,0,tpcds_sf100_t64,tpcds,100,64
Q26,3,0.73,0.72,0.73,0.72,0.83,0.729,0.83,0,tpcds_sf100_t64,tpcds,100,64
Q26,4,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0,tpcds_sf100_t64,tpcds,100,64
Q27,1,4.02,3.82,4.02,3.82,4.13,3.82,4.03,0,tpcds_sf100_t64,tpcds,100,64
Q27,2,3.815,3.71,3.815,3.71,3.82,3.71,3.82,0,tpcds_sf100_t64,tpcds,100,64
Q27,3,3.81,3.71,3.81,3.71,3.82,3.71,3.82,0,tpcds_sf100_t64,tpcds,100,64
Q27,4,3.71,3.71,3.71,3.71,3.83,3.71,3.82,0,tpcds_sf100_t64,tpcds,100,64
Q28,1,3.675,3.56,3.675,3.56,3.78,3.642,3.78,0,tpcds_sf100_t64,tpcds,100,64
Q28,2,3.68,3.57,3.68,3.57,3.79,3.588,3.7809999999999997,0,tpcds_sf100_t64,tpcds,100,64
Q28,3,3.675,3.57,3.675,3.57,3.78,3.588,3.716,0,tpcds_sf100_t64,tpcds,100,64
Q28,4,3.68,3.56,3.68,3.56,3.8,3.57,3.7,0,tpcds_sf100_t64,tpcds,100,64
Q29,1,3.3,3.19,3.3,3.19,4.97,3.19,4.97,0,tpcds_sf100_t64,tpcds,100,64
Q29,2,3.19,3.09,3.19,3.09,3.82,3.09,3.82,0,tpcds_sf100_t64,tpcds,100,64
Q29,3,3.19,3.09,3.19,3.09,3.82,3.09,3.82,0,tpcds_sf100_t64,tpcds,100,64
Q29,4,3.3,3.09,3.3,3.09,3.61,3.19,3.52,0,tpcds_sf100_t64,tpcds,100,64
Q30,1,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0,tpcds_sf100_t64,tpcds,100,64
Q30,2,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0,tpcds_sf100_t64,tpcds,100,64
Q30,3,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0,tpcds_sf100_t64,tpcds,100,64
Q30,4,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0,tpcds_sf100_t64,tpcds,100,64
Q31,1,2.78,2.78,2.78,2.78,2.89,2.78,2.79,0,tpcds_sf100_t64,tpcds,100,64
Q31,2,2.78,2.78,2.78,2.78,2.89,2.78,2.8000000000000003,0,tpcds_sf100_t64,tpcds,100,64
Q31,3,2.78,2.78,2.78,2.78,2.88,2.78,2.799,0,tpcds_sf100_t64,tpcds,100,64
Q31,4,3.1,3.09,3.1,3.09,3.1,3.09,3.1,0,tpcds_sf100_t64,tpcds,100,64
Q32,1,0.31,0.31,0.31,0.31,0.32,0.31,0.31,0,tpcds_sf100_t64,tpcds,100,64
Q32,2,0.31,0.31,0.31,0.31,0.32,0.31,0.311,0,tpcds_sf100_t64,tpcds,100,64
Q32,3,0.31,0.31,0.31,0.31,0.32,0.31,0.311,0,tpcds_sf100_t64,tpcds,100,64
Q32,4,0.31,0.31,0.31,0.31,0.32,0.31,0.32,0,tpcds_sf100_t64,tpcds,100,64
Q33,1,3.29,3.19,3.29,3.19,3.3,3.19,3.3,0,tpcds_sf100_t64,tpcds,100,64
Q33,2,3.3,3.19,3.3,3.19,3.3,3.19,3.3,0,tpcds_sf100_t64,tpcds,100,64
Q33,3,3.3,3.19,3.3,3.19,3.3,3.19,3.3,0,tpcds_sf100_t64,tpcds,100,64
Q33,4,3.3,3.3,3.3,3.3,3.4,3.3,3.3,0,tpcds_sf100_t64,tpcds,100,64
Q34,1,1.86,1.75,1.86,1.75,1.86,1.75,1.86,0,tpcds_sf100_t64,tpcds,100,64
